,image,cat,cow,dog,horse,sheep,bounds_x,bounds_y,bounds_width,bounds_height,L_eye_v,L_eye_x,L_eye_y,R_eye_v,R_eye_x,R_eye_y,L_ear_v,L_ear_x,L_ear_y,R_ear_v,R_ear_x,R_ear_y,Nose_v,Nose_x,Nose_y,Throat_v,Throat_x,Throat_y,Tail_v,Tail_x,Tail_y,withers_v,withers_x,withers_y,L_F_elbow_v,L_F_elbow_x,L_F_elbow_y,R_F_elbow_v,R_F_elbow_x,R_F_elbow_y,L_B_elbow_v,L_B_elbow_x,L_B_elbow_y,R_B_elbow_v,R_B_elbow_x,R_B_elbow_y,L_F_knee_v,L_F_knee_x,L_F_knee_y,R_F_knee_v,R_F_knee_x,R_F_knee_y,L_B_knee_v,L_B_knee_x,L_B_knee_y,R_B_knee_v,R_B_knee_x,R_B_knee_y,L_F_paw_v,L_F_paw_x,L_F_paw_y,R_F_paw_v,R_F_paw_x,R_F_paw_y,L_B_paw_v,L_B_paw_x,L_B_paw_y,R_B_paw_v,R_B_paw_x,R_B_paw_y,nothing,stand,sit,lie,go,run
378,378.jpeg,0,1,0,0,0,0.09666666666666666,0.22,0.8,0.5733333333333334,1,0.27666666666666667,0.3233333333333333,1,0.2,0.3233333333333333,1,0.35333333333333333,0.26666666666666666,1,0.14,0.27666666666666667,1,0.25333333333333335,0.43,1,0.31,0.41333333333333333,1,0.8,0.27666666666666667,1,0.4266666666666667,0.24666666666666667,1,0.47333333333333333,0.49,0,0.0,0.0,1,0.7633333333333333,0.44333333333333336,0,0.0,0.0,1,0.47333333333333333,0.6366666666666667,1,0.41,0.64,1,0.7366666666666667,0.59,1,0.6966666666666667,0.58,1,0.4766666666666667,0.7633333333333333,1,0.3933333333333333,0.77,1,0.69,0.7366666666666667,0,0.0,0.0,0,1,0,0,0,0
379,379.jpeg,0,0,1,0,0,0.21,0.0,0.43333333333333335,0.9866666666666667,1,0.48,0.28888888888888886,1,0.36,0.29333333333333333,1,0.5266666666666666,0.10222222222222223,1,0.29333333333333333,0.12,1,0.4166666666666667,0.40444444444444444,1,0.4066666666666667,0.5377777777777778,0,0.0,0.0,0,0.0,0.0,1,0.51,0.5822222222222222,1,0.3466666666666667,0.5733333333333334,0,0.0,0.0,0,0.0,0.0,1,0.4666666666666667,0.6177777777777778,1,0.30666666666666664,0.6266666666666667,0,0.0,0.0,0,0.0,0.0,1,0.4066666666666667,0.6711111111111111,1,0.25666666666666665,0.6977777777777778,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
380,380.jpeg,0,0,1,0,0,0.15666666666666668,0.05,0.7066666666666667,0.89,0,0.0,0.0,1,0.7733333333333333,0.2,1,0.73,0.105,1,0.71,0.125,1,0.8533333333333334,0.245,1,0.7266666666666667,0.395,1,0.25666666666666665,0.545,1,0.5566666666666666,0.335,0,0.0,0.0,1,0.6133333333333333,0.605,1,0.3933333333333333,0.68,1,0.3233333333333333,0.67,1,0.65,0.775,1,0.62,0.845,1,0.2833333333333333,0.855,1,0.17666666666666667,0.82,0,0.0,0.0,1,0.6533333333333333,0.915,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
381,381.jpeg,0,0,1,0,0,0.33,0.07,0.6533333333333333,0.84,1,0.43333333333333335,0.26,0,0.0,0.0,1,0.5166666666666667,0.165,1,0.49333333333333335,0.155,1,0.34,0.345,1,0.52,0.475,0,0.0,0.0,1,0.6866666666666666,0.465,1,0.61,0.615,1,0.5,0.635,1,0.8366666666666667,0.595,0,0.0,0.0,1,0.6433333333333333,0.77,1,0.48,0.755,0,0.0,0.0,0,0.0,0.0,1,0.5033333333333333,0.845,1,0.4066666666666667,0.825,1,0.8533333333333334,0.71,0,0.0,0.0,0,0,0,1,0,0
382,382.jpeg,0,0,1,0,0,0.10222222222222223,0.04,0.7288888888888889,0.7733333333333333,1,0.36444444444444446,0.20333333333333334,0,0.0,0.0,1,0.5422222222222223,0.12666666666666668,0,0.0,0.0,1,0.21777777777777776,0.32,1,0.4533333333333333,0.45,0,0.0,0.0,0,0.0,0.0,1,0.7022222222222222,0.5033333333333333,1,0.3511111111111111,0.5266666666666666,0,0.0,0.0,0,0.0,0.0,1,0.6266666666666667,0.6833333333333333,1,0.35555555555555557,0.6666666666666666,0,0.0,0.0,0,0.0,0.0,1,0.5688888888888889,0.7466666666666667,1,0.27555555555555555,0.7,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
383,383.jpeg,0,0,1,0,0,0.10267857142857142,0.31333333333333335,0.7946428571428571,0.5533333333333333,1,0.20535714285714285,0.4666666666666667,0,0.0,0.0,1,0.3392857142857143,0.4266666666666667,0,0.0,0.0,1,0.11607142857142858,0.49666666666666665,1,0.35714285714285715,0.5366666666666666,1,0.875,0.6733333333333333,1,0.5089285714285714,0.4166666666666667,1,0.45535714285714285,0.57,0,0.0,0.0,1,0.7142857142857143,0.65,0,0.0,0.0,1,0.32142857142857145,0.5733333333333334,0,0.0,0.0,1,0.6428571428571429,0.8,0,0.0,0.0,1,0.26785714285714285,0.63,1,0.2857142857142857,0.71,1,0.5223214285714286,0.8433333333333334,0,0.0,0.0,0,0,1,0,0,0
384,384.jpeg,0,0,1,0,0,0.38333333333333336,0.14,0.38,0.7066666666666667,1,0.65,0.18666666666666668,1,0.5933333333333334,0.19666666666666666,0,0.0,0.0,1,0.4866666666666667,0.18333333333333332,1,0.7,0.24666666666666667,1,0.5366666666666666,0.38333333333333336,0,0.0,0.0,0,0.0,0.0,1,0.5966666666666667,0.5533333333333333,1,0.43666666666666665,0.5333333333333333,1,0.7166666666666667,0.5266666666666666,1,0.6366666666666667,0.5566666666666666,1,0.5633333333333334,0.7166666666666667,1,0.46,0.69,1,0.7133333333333334,0.6533333333333333,1,0.66,0.6266666666666667,1,0.5433333333333333,0.8066666666666666,1,0.4666666666666667,0.75,1,0.7,0.7233333333333334,1,0.6566666666666666,0.71,0,1,0,0,0,0
385,385.jpeg,0,0,1,0,0,0.0033333333333333335,0.14222222222222222,0.6866666666666666,0.8533333333333334,1,0.54,0.3022222222222222,1,0.42,0.32,1,0.6333333333333333,0.3288888888888889,1,0.32,0.3333333333333333,1,0.4866666666666667,0.4711111111111111,1,0.48,0.6666666666666666,0,0.0,0.0,0,0.0,0.0,1,0.5,0.92,1,0.32,0.8977777777777778,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
386,386.jpeg,0,0,1,0,0,0.056666666666666664,0.07,0.54,0.89,1,0.44333333333333336,0.295,1,0.3433333333333333,0.305,1,0.5133333333333333,0.15,1,0.2866666666666667,0.165,1,0.4,0.38,1,0.41333333333333333,0.575,0,0.0,0.0,0,0.0,0.0,1,0.45666666666666667,0.645,1,0.34,0.65,0,0.0,0.0,0,0.0,0.0,1,0.47333333333333333,0.815,1,0.35333333333333333,0.815,0,0.0,0.0,0,0.0,0.0,1,0.4766666666666667,0.895,1,0.38,0.895,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
387,387.jpeg,0,0,1,0,0,0.01,0.21333333333333335,0.9133333333333333,0.76,1,0.7133333333333334,0.31666666666666665,1,0.6133333333333333,0.3233333333333333,1,0.82,0.31,1,0.5266666666666666,0.31666666666666665,1,0.6666666666666666,0.37,1,0.6866666666666666,0.5966666666666667,0,0.0,0.0,0,0.0,0.0,1,0.8333333333333334,0.77,1,0.58,0.7666666666666667,0,0.0,0.0,1,0.31333333333333335,0.8033333333333333,1,0.87,0.85,1,0.6033333333333334,0.8666666666666667,0,0.0,0.0,0,0.0,0.0,1,0.88,0.91,1,0.7866666666666666,0.8966666666666666,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
388,388.jpeg,0,0,1,0,0,0.03,0.25133689839572193,0.9466666666666667,0.5561497326203209,1,0.21333333333333335,0.46524064171123,1,0.17,0.5882352941176471,1,0.1,0.3689839572192513,1,0.056666666666666664,0.5454545454545454,1,0.26666666666666666,0.5882352941176471,1,0.36,0.5614973262032086,0,0.0,0.0,0,0.0,0.0,1,0.5466666666666666,0.3689839572192513,0,0.0,0.0,1,0.6533333333333333,0.3315508021390374,1,0.7066666666666667,0.5401069518716578,1,0.6966666666666667,0.5989304812834224,1,0.5633333333333334,0.6631016042780749,1,0.76,0.4117647058823529,1,0.77,0.5294117647058824,1,0.8066666666666666,0.6898395721925134,1,0.66,0.7219251336898396,0,0.0,0.0,1,0.9133333333333333,0.5508021390374331,0,0,0,1,0,0
389,389.jpeg,0,0,1,0,0,0.07,0.017777777777777778,0.88,0.9333333333333333,1,0.6466666666666666,0.5688888888888889,1,0.43666666666666665,0.4577777777777778,1,0.8733333333333333,0.49333333333333335,1,0.35333333333333333,0.26222222222222225,1,0.45666666666666667,0.7422222222222222,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
390,390.jpeg,0,0,1,0,0,0.08812260536398467,0.18,0.6973180076628352,0.6866666666666666,1,0.48659003831417624,0.37,1,0.25287356321839083,0.39,1,0.5900383141762452,0.25,1,0.1685823754789272,0.27,1,0.367816091954023,0.5433333333333333,1,0.4827586206896552,0.6433333333333333,0,0.0,0.0,0,0.0,0.0,1,0.6590038314176245,0.6033333333333334,0,0.0,0.0,1,0.7203065134099617,0.41,0,0.0,0.0,1,0.6551724137931034,0.7033333333333334,0,0.0,0.0,1,0.7318007662835249,0.5033333333333333,0,0.0,0.0,1,0.6666666666666666,0.7766666666666666,1,0.3716475095785441,0.6866666666666666,1,0.7318007662835249,0.55,0,0.0,0.0,0,1,0,0,0,0
391,391.jpeg,0,0,1,0,0,0.0033333333333333335,0.06037735849056604,0.9266666666666666,0.8830188679245283,1,0.8266666666666667,0.17735849056603772,1,0.7533333333333333,0.1811320754716981,1,0.8833333333333333,0.09433962264150944,1,0.6833333333333333,0.1169811320754717,1,0.8,0.23018867924528302,1,0.7666666666666667,0.4226415094339623,1,0.16,0.44150943396226416,0,0.0,0.0,1,0.5966666666666667,0.49056603773584906,0,0.0,0.0,0,0.0,0.0,1,0.36666666666666664,0.5509433962264151,0,0.0,0.0,1,0.6966666666666667,0.6150943396226415,0,0.0,0.0,1,0.36,0.9018867924528302,1,0.6866666666666666,0.7660377358490567,1,0.65,0.6792452830188679,0,0.0,0.0,1,0.43,0.9245283018867925,0,0,0,0,1,0
392,392.jpeg,0,0,1,0,0,0.043333333333333335,0.0,0.9,0.9916666666666667,1,0.16,0.07916666666666666,0,0.0,0.0,1,0.19333333333333333,0.07083333333333333,0,0.0,0.0,1,0.06666666666666667,0.15416666666666667,1,0.23,0.25416666666666665,1,0.8566666666666667,0.3541666666666667,1,0.37333333333333335,0.22083333333333333,1,0.3,0.5958333333333333,0,0.0,0.0,1,0.76,0.5583333333333333,0,0.0,0.0,1,0.2966666666666667,0.8541666666666666,0,0.0,0.0,1,0.9066666666666666,0.7791666666666667,1,0.8466666666666667,0.7625,1,0.27,0.9458333333333333,1,0.26,0.9083333333333333,1,0.9133333333333333,0.9458333333333333,1,0.8433333333333334,0.8708333333333333,0,1,0,0,0,0
393,393.jpeg,0,0,1,0,0,0.0044444444444444444,0.06,0.9866666666666667,0.8666666666666667,1,0.7022222222222222,0.45666666666666667,1,0.4711111111111111,0.38333333333333336,1,0.8088888888888889,0.23333333333333334,1,0.40444444444444444,0.11,1,0.5955555555555555,0.6566666666666666,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.8044444444444444,0.64,1,0.24888888888888888,0.7033333333333334,0,0.0,0.0,0,0.0,0.0,1,0.7377777777777778,0.6933333333333334,1,0.3111111111111111,0.77,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
394,394.jpeg,0,0,1,0,0,0.2833333333333333,0.1511111111111111,0.5066666666666667,0.8266666666666667,1,0.51,0.3466666666666667,1,0.34,0.36,1,0.5666666666666667,0.23555555555555555,1,0.32666666666666666,0.25333333333333335,1,0.41,0.47555555555555556,1,0.48333333333333334,0.5822222222222222,0,0.0,0.0,0,0.0,0.0,1,0.6033333333333334,0.64,1,0.4266666666666667,0.6666666666666666,1,0.66,0.40444444444444444,0,0.0,0.0,1,0.6166666666666667,0.7511111111111111,1,0.44666666666666666,0.76,1,0.73,0.6088888888888889,0,0.0,0.0,1,0.63,0.92,1,0.43,0.9022222222222223,1,0.74,0.7111111111111111,1,0.5466666666666666,0.6888888888888889,0,1,0,0,0,0
395,395.jpeg,0,0,1,0,0,0.08333333333333333,0.08267716535433071,0.82,0.8503937007874016,1,0.2,0.20078740157480315,0,0.0,0.0,1,0.2833333333333333,0.15354330708661418,0,0.0,0.0,1,0.09333333333333334,0.2637795275590551,1,0.29333333333333333,0.3661417322834646,1,0.78,0.4566929133858268,1,0.44666666666666666,0.35039370078740156,1,0.37,0.6732283464566929,0,0.0,0.0,1,0.7533333333333333,0.7244094488188977,0,0.0,0.0,1,0.33666666666666667,0.8464566929133859,1,0.4066666666666667,0.8031496062992126,1,0.8633333333333333,0.8385826771653543,1,0.87,0.7322834645669292,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
396,396.jpeg,0,0,1,0,0,0.07666666666666666,0.05333333333333334,0.8466666666666667,0.9333333333333333,1,0.66,0.3333333333333333,1,0.78,0.21,1,0.78,0.21,1,0.34,0.21,1,0.54,0.52,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.6833333333333333,0.6233333333333333,1,0.27666666666666667,0.4766666666666667,0,0.0,0.0,0,0.0,0.0,1,0.5566666666666666,0.7766666666666666,1,0.26666666666666666,0.6366666666666667,0,0.0,0.0,0,0.0,0.0,1,0.5533333333333333,0.8866666666666667,1,0.2,0.7033333333333334,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
397,397.jpeg,0,0,1,0,0,0.1288888888888889,0.02,0.8088888888888889,0.98,1,0.56,0.25,1,0.3377777777777778,0.24,1,0.7288888888888889,0.15,1,0.2,0.14333333333333334,1,0.4177777777777778,0.3933333333333333,1,0.4622222222222222,0.5266666666666666,0,0.0,0.0,0,0.0,0.0,1,0.7866666666666666,0.6366666666666667,1,0.24,0.6466666666666666,1,0.8977777777777778,0.67,0,0.0,0.0,1,0.6488888888888888,0.8633333333333333,1,0.36444444444444446,0.8433333333333334,0,0.0,0.0,0,0.0,0.0,1,0.6488888888888888,0.9733333333333334,1,0.40444444444444444,0.95,1,0.7688888888888888,0.8766666666666667,0,0.0,0.0,0,0,1,0,0,0
398,398.jpeg,0,0,1,0,0,0.16967509025270758,0.03333333333333333,0.6859205776173285,0.9333333333333333,1,0.47653429602888087,0.14,1,0.36101083032490977,0.15,1,0.4332129963898917,0.17666666666666667,1,0.51985559566787,0.06666666666666667,1,0.2743682310469314,0.11666666666666667,1,0.4729241877256318,0.3433333333333333,0,0.0,0.0,0,0.0,0.0,1,0.555956678700361,0.43,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.49097472924187724,0.6066666666666667,0,0.0,0.0,1,0.5740072202166066,0.7566666666666667,0,0.0,0.0,1,0.48736462093862815,0.7466666666666667,1,0.37545126353790614,0.8133333333333334,1,0.48375451263537905,0.89,0,0.0,0.0,1,0,0,0,0,0
399,399.jpeg,0,0,1,0,0,0.24315068493150685,0.18,0.5,0.7333333333333333,1,0.6335616438356164,0.2966666666666667,1,0.5342465753424658,0.30333333333333334,1,0.5924657534246576,0.36333333333333334,1,0.6815068493150684,0.26,1,0.4657534246575342,0.27666666666666667,1,0.5684931506849316,0.47,0,0.0,0.0,0,0.0,0.0,1,0.6438356164383562,0.5566666666666666,1,0.4178082191780822,0.5633333333333334,0,0.0,0.0,1,0.2945205479452055,0.5166666666666667,1,0.6061643835616438,0.7433333333333333,1,0.4589041095890411,0.73,0,0.0,0.0,1,0.3356164383561644,0.69,1,0.589041095890411,0.8333333333333334,1,0.4965753424657534,0.8233333333333334,0,0.0,0.0,1,0.3150684931506849,0.7733333333333333,0,0,0,0,1,0
400,400.jpeg,0,0,1,0,0,0.0033333333333333335,0.05333333333333334,0.9,0.8444444444444444,0,0.0,0.0,1,0.8333333333333334,0.12444444444444444,0,0.0,0.0,1,0.77,0.09333333333333334,1,0.8933333333333333,0.19555555555555557,1,0.76,0.27555555555555555,1,0.25333333333333335,0.29777777777777775,1,0.64,0.24444444444444444,0,0.0,0.0,1,0.69,0.5422222222222223,1,0.38,0.52,1,0.3,0.5244444444444445,1,0.6366666666666667,0.7511111111111111,1,0.6933333333333334,0.76,1,0.36,0.7022222222222222,1,0.25,0.6977777777777778,0,0.0,0.0,1,0.7,0.8622222222222222,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
401,401.jpeg,0,0,1,0,0,0.05,0.027559055118110236,0.9333333333333333,0.968503937007874,1,0.34,0.18503937007874016,0,0.0,0.0,1,0.5866666666666667,0.16535433070866143,0,0.0,0.0,1,0.08,0.25984251968503935,1,0.4066666666666667,0.7204724409448819,0,0.0,0.0,1,0.8333333333333334,0.6889763779527559,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
402,402.jpeg,0,0,1,0,0,0.14410480349344978,0.06,0.6724890829694323,0.9133333333333333,1,0.5283842794759825,0.31,1,0.611353711790393,0.25,1,0.611353711790393,0.25,1,0.3056768558951965,0.21,1,0.4192139737991266,0.36666666666666664,1,0.43231441048034935,0.5633333333333334,0,0.0,0.0,0,0.0,0.0,1,0.6200873362445415,0.77,1,0.27074235807860264,0.7366666666666667,1,0.7117903930131004,0.8366666666666667,1,0.45414847161572053,0.8633333333333333,1,0.5764192139737991,0.8633333333333333,1,0.2663755458515284,0.87,1,0.7510917030567685,0.9233333333333333,1,0.4890829694323144,0.9166666666666666,1,0.6069868995633187,0.9366666666666666,1,0.23580786026200873,0.94,1,0.6593886462882096,0.92,1,0.4366812227074236,0.93,0,0,1,0,0,0
403,403.jpeg,0,0,1,0,0,0.4633333333333333,0.07333333333333333,0.48,0.8533333333333334,1,0.69,0.29333333333333333,1,0.56,0.3,1,0.7533333333333333,0.22666666666666666,1,0.5366666666666666,0.22666666666666666,1,0.6066666666666667,0.3933333333333333,1,0.65,0.5166666666666667,0,0.0,0.0,0,0.0,0.0,1,0.7966666666666666,0.7233333333333334,1,0.53,0.77,1,0.8233333333333334,0.8233333333333334,1,0.6666666666666666,0.8666666666666667,1,0.7433333333333333,0.64,1,0.5266666666666666,0.6633333333333333,1,0.8533333333333334,0.74,0,0.0,0.0,1,0.7066666666666667,0.6733333333333333,1,0.5566666666666666,0.7166666666666667,1,0.88,0.79,1,0.77,0.8633333333333333,0,0,0,0,0,1
404,404.jpeg,0,0,1,0,0,0.10333333333333333,0.022388059701492536,0.8333333333333334,0.9701492537313433,1,0.74,0.43656716417910446,1,0.5133333333333333,0.45149253731343286,1,0.82,0.2126865671641791,1,0.4166666666666667,0.20522388059701493,1,0.6533333333333333,0.6902985074626866,0,0.0,0.0,1,0.22666666666666666,0.09701492537313433,0,0.0,0.0,0,0.0,0.0,1,0.36,0.6604477611940298,0,0.0,0.0,1,0.16,0.30597014925373134,1,0.62,0.7723880597014925,1,0.34,0.8395522388059702,0,0.0,0.0,1,0.17,0.5,1,0.61,0.8544776119402985,1,0.32,0.914179104477612,1,0.32,0.914179104477612,1,0.17,0.6455223880597015,0,1,0,0,0,0
405,405.jpeg,0,0,1,0,0,0.3433333333333333,0.0,0.5866666666666667,0.9024390243902439,1,0.66,0.24738675958188153,1,0.5433333333333333,0.28222996515679444,1,0.7333333333333333,0.04529616724738676,1,0.4633333333333333,0.1289198606271777,1,0.59,0.3310104529616725,1,0.6766666666666666,0.4878048780487805,0,0.0,0.0,0,0.0,0.0,1,0.8,0.6202090592334495,1,0.5666666666666667,0.6724738675958188,0,0.0,0.0,0,0.0,0.0,1,0.8066666666666666,0.6829268292682927,1,0.6166666666666667,0.7979094076655052,0,0.0,0.0,0,0.0,0.0,1,0.8866666666666667,0.6794425087108014,1,0.64,0.8745644599303136,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
406,406.jpeg,0,0,1,0,0,0.043333333333333335,0.04666666666666667,0.7666666666666667,0.9266666666666666,0,0.0,0.0,1,0.64,0.10666666666666667,1,0.5233333333333333,0.11666666666666667,1,0.5066666666666667,0.22666666666666666,1,0.7,0.08,1,0.6633333333333333,0.39,1,0.056666666666666664,0.64,1,0.44,0.3233333333333333,0,0.0,0.0,1,0.5333333333333333,0.65,0,0.0,0.0,0,0.0,0.0,1,0.6066666666666667,0.75,1,0.5233333333333333,0.8366666666666667,0,0.0,0.0,1,0.13333333333333333,0.8133333333333334,1,0.64,0.83,1,0.5533333333333333,0.9166666666666666,1,0.32666666666666666,0.75,1,0.23666666666666666,0.85,0,0,1,0,0,0
407,407.jpeg,0,0,1,0,0,0.0044444444444444444,0.11333333333333333,0.9244444444444444,0.8866666666666667,1,0.6044444444444445,0.37333333333333335,1,0.36444444444444446,0.36333333333333334,1,0.7644444444444445,0.24333333333333335,1,0.22666666666666666,0.22333333333333333,1,0.4666666666666667,0.5166666666666667,1,0.4311111111111111,0.71,0,0.0,0.0,0,0.0,0.0,1,0.7244444444444444,0.6666666666666666,1,0.1688888888888889,0.7,0,0.0,0.0,0,0.0,0.0,1,0.7288888888888889,0.8433333333333334,1,0.14222222222222222,0.8633333333333333,0,0.0,0.0,0,0.0,0.0,1,0.7511111111111111,0.8966666666666666,1,0.16,0.9366666666666666,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
408,408.jpeg,0,0,1,0,0,0.4033333333333333,0.17777777777777778,0.58,0.8111111111111111,1,0.6833333333333333,0.2777777777777778,1,0.5633333333333334,0.26666666666666666,1,0.76,0.3,1,0.54,0.2833333333333333,1,0.5733333333333334,0.35,1,0.6533333333333333,0.7055555555555556,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.9333333333333333,0.65,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.9533333333333334,0.8222222222222222,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.9533333333333334,0.9722222222222222,0,0.0,0.0,0,1,0,0,0,0
409,409.jpeg,0,0,1,0,0,0.07,0.017543859649122806,0.6866666666666666,0.9736842105263158,1,0.5666666666666667,0.4166666666666667,1,0.3933333333333333,0.5043859649122807,1,0.6,0.2149122807017544,1,0.24333333333333335,0.4166666666666667,1,0.5466666666666666,0.631578947368421,1,0.5333333333333333,0.9342105263157895,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
410,410.jpeg,0,0,1,0,0,0.10469314079422383,0.1,0.8808664259927798,0.8933333333333333,1,0.51985559566787,0.37666666666666665,1,0.2996389891696751,0.36333333333333334,1,0.6642599277978339,0.25,1,0.24548736462093862,0.23666666666666666,1,0.3574007220216607,0.49666666666666665,1,0.4404332129963899,0.7833333333333333,0,0.0,0.0,0,0.0,0.0,1,0.8050541516245487,0.8966666666666666,1,0.18772563176895307,0.9066666666666666,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0,0,0,0
411,411.jpeg,0,0,1,0,0,0.0,0.0,0.5366666666666666,0.9943502824858758,1,0.45,0.3954802259887006,1,0.36666666666666664,0.4124293785310734,1,0.38666666666666666,0.24858757062146894,1,0.25666666666666665,0.2994350282485876,1,0.5166666666666667,0.6384180790960452,1,0.27666666666666667,0.847457627118644,1,0.08,0.6271186440677966,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
412,412.jpeg,0,0,1,0,0,0.10687022900763359,0.03333333333333333,0.6946564885496184,0.96,1,0.7022900763358778,0.35,1,0.4389312977099237,0.36333333333333334,1,0.6870229007633588,0.21666666666666667,1,0.29770992366412213,0.25666666666666665,1,0.6030534351145038,0.39,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7022900763358778,0.9033333333333333,1,0.2748091603053435,0.89,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
413,413.jpeg,0,0,1,0,0,0.25,0.2,0.7066666666666667,0.76,1,0.6633333333333333,0.445,1,0.49333333333333335,0.455,1,0.7433333333333333,0.33,1,0.41333333333333333,0.335,1,0.5766666666666667,0.725,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.8333333333333334,0.775,1,0.43,0.795,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
414,414.jpeg,0,0,1,0,0,0.09,0.08,0.54,0.91,1,0.5266666666666666,0.29,1,0.3433333333333333,0.295,1,0.51,0.155,1,0.24333333333333335,0.185,1,0.5633333333333334,0.49,1,0.43,0.965,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0,0,0,0,0
415,415.jpeg,0,0,1,0,0,0.03666666666666667,0.12,0.9533333333333334,0.74,1,0.26,0.275,1,0.15333333333333332,0.29,1,0.31,0.22,1,0.12,0.235,1,0.19666666666666666,0.44,1,0.22,0.555,1,0.81,0.315,1,0.4066666666666667,0.385,1,0.4033333333333333,0.755,1,0.20333333333333334,0.725,0,0.0,0.0,0,0.0,0.0,1,0.29333333333333333,0.835,1,0.18666666666666668,0.785,0,0.0,0.0,0,0.0,0.0,1,0.22,0.84,1,0.15333333333333332,0.825,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
416,416.jpeg,0,0,1,0,0,0.18333333333333332,0.09166666666666666,0.5533333333333333,0.825,1,0.6166666666666667,0.37083333333333335,1,0.42,0.4041666666666667,1,0.6733333333333333,0.22083333333333333,1,0.28,0.24583333333333332,1,0.5633333333333334,0.5333333333333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.6533333333333333,0.6125,1,0.3,0.6416666666666667,0,0.0,0.0,0,0.0,0.0,1,0.5933333333333334,0.6958333333333333,1,0.47333333333333333,0.8416666666666667,0,0.0,0.0,0,0.0,0.0,0,0,0,1,0,0
